uid,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,haversine,passenger_count,pickup_day,holiday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,weekend,pickup_hour,rush_hour,overnight,LGA_pickup,LGA_dropoff,JFK_pickup,JFK_dropoff,EWR_pickup,EWR_dropoff,change_borough,quick_trip,Outlier_dropoff,Outlier_pickup
40072,8.0,-73.998968,40.721622,-73.977902,40.725235,1.130986969238371,1,28,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
26123,11.5,-73.981832,40.770467,-73.978652,40.75579,1.027648407109041,3,24,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
60932,20.0,-73.984734,40.745172,-73.990953,40.695246,3.4648966455510863,2,11,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
18450,6.0,-73.976141,40.744537,-73.975467,40.733151,0.7874885767251785,1,4,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
27459,3.0,-73.999231,40.730032,-74.000414,40.732472,0.1796060310589753,1,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17542,9.0,-73.95736,40.76842,-73.973468,40.763532,0.9080744443405019,1,15,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
9564,19.0,-73.974222,40.76242,-74.012527,40.71443,3.8750309818478037,1,2,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
27311,5.0,-73.977973,40.777002,-73.971292,40.783565,0.5725435596834109,1,16,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
38686,11.0,-73.981352,40.720882,-73.96543,40.754897,2.493654006518563,6,9,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
9527,14.5,-73.981606,40.764745,-73.956178,40.788173,2.0953118787391998,1,24,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
57361,33.0,-73.99184,40.735347,-73.930013,40.86354,9.429157164067336,1,7,0,1,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
55455,11.0,-73.974445,40.751063,-73.984183,40.775178,1.7423798064393352,1,27,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0
24078,15.5,-74.002205,40.729932,-73.954783,40.765082,3.4727554575435082,2,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
23476,27.5,-73.873005,40.773877,-73.994877,40.719697,7.396667772942396,1,10,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0
41283,5.5,-73.99015,40.737012,-73.998632,40.727947,0.7677928892274057,6,21,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
64711,10.0,-73.978496,40.753315,-73.955673,40.773557,1.8391814030360811,1,18,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
19677,5.0,-74.000345,40.747652,-74.001175,40.736814,0.7500939570380926,1,24,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
32054,6.5,-73.978717,40.751372,-73.989555,40.736737,1.1594678975410513,1,8,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
60728,11.0,-73.972083,40.75698,-74.00592,40.740269,2.1142728750239774,1,17,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
32508,16.0,-73.97524,40.751455,-73.962012,40.779457,2.054861004568947,1,8,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
67665,52.0,-73.77671,40.645362,-73.994113,40.726742,12.7026533806887,1,12,0,0,0,0,0,0,1,1,5,0,1,0,0,1,0,0,0,1,0,0,0
43473,7.0,-74.002465,40.729127,-74.00523,40.743437,0.9992674847127087,1,7,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
24294,5.0,-73.982137,40.777735,-73.982127,40.76999,0.5351287902164111,1,19,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,0,0,0,1,0,0
19943,6.5,-73.990485,40.741025,-73.983239,40.747492,0.5861137447232341,1,22,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
3979,8.0,-74.006697,40.744197,-73.983275,40.75142,1.3236952386560397,1,12,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,1,0,0
30279,16.0,-74.008073,40.738842,-73.980512,40.751367,1.6823684750885577,1,16,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
65043,11.0,-73.853433,40.705773,-73.833463,40.687682,1.6299673074317862,1,5,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,1,0,0,0
66597,9.5,-74.008476,40.744312,-74.009839,40.720425,1.651976582302485,1,9,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
51995,11.5,-73.99098,40.755687,-73.959188,40.77177,2.000713003624084,6,15,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
50339,8.0,-73.991102,40.757598,-73.978928,40.773409,1.264625399800579,1,15,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
5562,15.5,-73.974155,40.75092,-73.923713,40.764452,2.800643492055808,5,18,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
61633,9.0,-74.005608,40.725947,-73.986753,40.717905,1.132954026487703,1,15,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
66327,11.5,-73.955912,40.819182,-73.97717,40.78544,2.582895966096837,5,2,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
68931,7.5,-73.962093,40.776934,-73.966864,40.788841,0.8597265006811313,1,25,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
58470,9.0,-73.970122,40.784245,-73.981637,40.766577,1.3613281334818699,1,14,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
4747,21.0,-73.97439,40.75807,-74.013642,40.713987,3.6742555718451637,1,30,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
42273,9.5,-73.996712,40.75283,-73.988025,40.734775,1.327781069440542,1,30,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
64700,8.5,-73.978195,40.751245,-73.976355,40.759742,0.5949328588898403,1,3,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
3282,5.0,-74.002005,40.730525,-73.995795,40.73869,0.6511283699256004,1,15,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
68147,13.5,-73.974393,40.788627,-73.941117,40.83151,3.4361620313332617,5,13,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0
33855,9.0,-73.991162,40.775057,-73.979152,40.757022,1.395620986105995,5,21,1,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
50271,9.5,-73.999728,40.734216,-74.008842,40.707916,1.8787857345199899,1,6,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,1,0,0
11424,7.5,-73.967747,40.75711,-73.984148,40.760827,0.8959545916880004,1,7,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
28434,9.0,-73.985528,40.760192,-73.962141,40.768456,1.350518587527519,1,2,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
40088,6.0,-73.965195,40.758927,-73.962113,40.76389,0.37894991752050283,1,28,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
41525,9.0,-74.008135,40.73757,-73.979508,40.737312,1.4988050326368865,2,27,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,1,0,0
31888,8.0,-73.977211,40.754893,-73.955747,40.771015,1.5819460811368238,1,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58616,15.0,-73.961048,40.806997,-73.981923,40.759011,3.490753694534248,1,15,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
31305,16.0,-73.993162,40.753337,-73.983282,40.725263,2.0075043582221994,1,25,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
13424,12.0,-74.007118,40.728615,-73.978255,40.745597,1.913124426352263,1,8,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
41967,9.0,-73.96441,40.776175,-73.981695,40.762562,1.3048966537990563,1,25,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
39015,5.0,-73.990771,40.750444,-73.982435,40.757273,0.6426453830060067,1,29,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
7857,18.0,-73.994122,40.726727,-73.981712,40.76838,2.9503495909109883,4,3,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
49327,56.8,-73.804785,40.68124,-73.988707,40.751237,10.777892458061945,5,6,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0
59209,4.5,-73.997482,40.725797,-73.997482,40.725797,0.0,1,24,0,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
10399,5.5,-73.967661,40.792426,-73.97906,40.781729,0.9496618671757922,1,19,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0
43426,6.5,-74.00057,40.747862,-73.989572,40.762132,1.1416936209906245,1,19,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0
13286,10.0,-73.97957,40.733287,-73.976792,40.758032,1.7158896750376942,1,29,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
68047,6.0,-73.953047,40.786732,-73.961027,40.777602,0.7564641510911014,1,26,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,1,0,0
29178,10.0,-73.986348,40.736827,-74.006633,40.713172,1.9492276029281224,1,9,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
25917,4.5,-73.981874,40.740854,-73.989976,40.741234,0.4249499886824164,1,1,1,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
9538,16.3,-73.989478,40.730012,-73.94727,40.746592,2.4889709959680415,2,15,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
21028,7.0,-74.0153,40.715818,-74.008135,40.712173,0.45191851725557264,2,18,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
36762,7.0,-74.008176,40.738052,-73.991283,40.744533,0.9912520065595568,2,21,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
13214,11.5,-73.963577,40.774282,-73.98776,40.754677,1.8537641457139586,5,16,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
62737,9.5,-73.999725,40.718342,-73.993953,40.74131,1.6154579694284545,1,8,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
13961,6.5,-73.982225,40.774875,-73.97813,40.76399,0.7820124415686319,1,9,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
61034,4.0,-73.983162,40.76681,-73.975198,40.761538,0.5535178205962958,1,5,0,0,0,0,0,0,1,1,21,0,1,0,0,0,0,0,0,0,1,0,0
69457,9.0,-73.987647,40.737543,-73.983783,40.753453,1.1177298281947938,1,1,1,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
49259,7.0,-73.982243,40.766069,-73.979132,40.755832,0.7258058132084123,1,25,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
12794,56.8,-73.776765,40.645392,-73.975787,40.75128,12.73640870593103,1,25,0,0,0,0,0,1,0,0,17,1,0,0,0,1,0,0,0,1,0,0,0
65575,5.0,-73.988957,40.734807,-73.995262,40.732512,0.36621262770569146,1,30,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
12139,11.0,-73.94797,40.771304,-73.97538,40.758994,1.667599236641483,1,24,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
69206,23.0,-73.98416,40.748462,-73.968095,40.7998,3.645356278648896,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35697,4.5,-73.986255,40.736957,-73.98681,40.732267,0.3253482778921512,1,29,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
23734,11.5,-74.001715,40.728507,-73.999372,40.744105,1.0846774271555588,6,23,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
31529,21.5,-73.789945,40.646837,-73.877883,40.643649,4.615419969889553,1,28,0,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,1,0,0,0
17141,5.5,-73.977118,40.752005,-73.991173,40.749854,0.7505291670949706,1,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
44162,10.0,-73.986153,40.734628,-73.973112,40.755047,1.5672991362731632,1,11,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
40699,8.5,-74.01192,40.704317,-73.984445,40.717557,1.7051287489950684,1,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
20143,62.5,-73.947257,40.888921,-73.947257,40.888921,0.0,1,30,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1
3898,10.0,-73.962932,40.778283,-73.979195,40.765223,1.240325153265197,1,22,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67368,12.0,-73.87299,40.774097,-73.880545,40.741567,2.282123880394679,6,7,0,1,0,0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,1,0,0
19439,13.0,-73.982185,40.75851,-73.97367,40.746882,0.91875569864212,1,25,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
31911,24.5,-73.991785,40.754343,-73.882488,40.76083,5.737785775282425,2,15,0,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,1,0,0,0
36828,6.5,-73.973652,40.751894,-73.971863,40.762204,0.7184802233454892,1,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
32512,7.0,-73.982565,40.776242,-73.969047,40.7878,1.0667262894959804,3,23,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
59484,23.0,-73.966297,40.681625,-73.955055,40.769022,6.067181628430791,1,26,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0
11941,8.5,-73.99771,40.756393,-73.992747,40.738697,1.2499714152639532,1,31,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
49310,5.0,-73.993755,40.746412,-74.005925,40.750148,0.6873405866458381,1,25,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
21443,5.0,-73.992612,40.734253,-73.998445,40.743647,0.7173088192454183,1,20,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0
46114,14.0,-74.00224,40.734402,-73.973107,40.761012,2.3886912919786387,1,22,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
24126,6.5,-73.988597,40.737305,-73.992832,40.746373,0.6646063683573357,1,18,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
61454,5.0,-73.991298,40.739203,-73.995061,40.728851,0.7418921668915263,1,22,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
18105,8.0,-74.011735,40.723082,-74.011735,40.723082,0.0,1,17,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
531,7.5,-73.991096,40.761325,-73.999936,40.7587,0.49692170887787196,1,15,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
48139,7.5,-73.993683,40.741943,-73.993723,40.756492,1.0052423414563345,3,24,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
53573,8.0,-73.985272,40.763598,-73.977452,40.784317,1.4888747283212278,1,14,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
43735,8.0,-74.004518,40.73049,-74.00767,40.70747,1.59907240683124,1,12,0,0,0,0,0,0,1,1,22,0,1,0,0,0,0,0,0,0,1,0,0
54051,5.0,-73.977741,40.773718,-73.972591,40.784156,0.7698879255487486,2,12,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,1,0,0
59307,4.0,-73.962024,40.763862,-73.970498,40.762322,0.4560516824020755,1,15,0,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
58263,5.5,-73.963312,40.764475,-73.969435,40.760805,0.40862817413048763,1,28,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
8989,7.5,-73.976222,40.762177,-73.960817,40.780177,1.482064120051671,5,2,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67338,6.0,-73.979057,40.785345,-73.971166,40.796074,0.8484815666087047,3,29,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
50835,6.0,-73.97206,40.753874,-73.959906,40.767635,1.1439390327843943,1,29,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
3133,4.0,-73.954227,40.774297,-73.958197,40.7688,0.43290432740225715,2,14,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
64913,9.5,-73.963538,40.77115,-73.969815,40.792093,1.4838204023410413,5,15,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
24733,11.5,-74.00072,40.742048,-73.979947,40.758168,1.5565254308466794,1,29,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
43785,8.0,-74.006431,40.739598,-73.978851,40.736503,1.4596223262106596,1,6,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0
56804,36.5,-73.985416,40.768795,-73.865764,40.771014,6.262916686258045,1,31,0,0,0,0,1,0,0,0,13,0,0,0,1,0,0,0,0,1,0,0,0
4681,7.0,-73.98012,40.726597,-73.991745,40.72392,0.6361920117128304,1,3,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
27239,16.0,-73.982466,40.745266,-74.009899,40.70348,3.224750434206137,1,29,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
48019,17.5,-73.9735,40.758054,-74.003013,40.707523,3.8180110071383506,1,24,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
40180,5.0,-73.965145,40.769038,-73.971486,40.761057,0.6435770654873447,1,23,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
17964,18.5,-73.976734,40.766659,-73.972016,40.769169,0.30171018108921793,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3088,3.5,-73.96779,40.751986,-73.971603,40.750351,0.22933306533106912,1,29,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
61915,5.5,-73.96474,40.773115,-73.95759,40.780447,0.6297516777189396,5,15,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
60617,6.0,-73.992435,40.75107,-73.990873,40.73814,0.8971119105358732,2,8,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
448,6.5,-73.970655,40.751708,-73.986933,40.755454,0.8904358004384366,1,21,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
28363,14.5,-73.988544,40.758692,-73.997272,40.722215,2.5614031033486087,1,31,0,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
51980,10.0,-73.991217,40.755203,-73.989606,40.776543,1.4768617103392587,1,8,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
7488,8.0,-73.995044,40.746329,-73.9801,40.760316,1.2432775914765613,1,9,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
64282,4.0,-73.951605,40.714958,-73.960267,40.713215,0.46935118561363626,1,28,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
62112,10.0,-74.007994,40.723362,-73.984829,40.742164,1.777248761469995,1,29,0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
57779,5.5,-73.974081,40.679545,-73.954112,40.675585,1.081551242084162,2,20,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,1,0,0
35571,4.0,-74.003023,40.744245,-74.003023,40.744245,0.0,6,13,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
64649,6.0,-73.992412,40.724752,-73.999638,40.733482,0.7120250328226343,1,18,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
51349,3.5,-73.94895,40.797182,-73.953412,40.791037,0.4845019950085609,1,14,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
42475,17.5,-73.969578,40.761302,-74.007336,40.728642,2.999797256333544,1,29,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
44945,9.0,-74.001232,40.756993,-74.062965,40.820252,5.434402382063012,1,12,0,0,0,0,0,0,1,1,22,0,1,0,0,0,0,0,0,1,0,1,0
5706,11.0,-73.999198,40.739087,-74.001125,40.721,1.253758965747178,1,28,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
38562,8.5,-73.98166,40.773893,-73.962235,40.776328,1.030204622889361,2,18,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
31613,11.0,-73.950182,40.777457,-73.972787,40.76469,1.4755411832808334,1,3,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
11084,13.0,-74.001349,40.736349,-73.996681,40.76264,1.8328940836045216,1,4,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0
10854,13.0,-73.978124,40.753745,-73.976321,40.78819,2.3817920855217265,1,15,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
43755,8.0,-73.988956,40.721574,-73.957664,40.709121,1.8509096444418975,1,30,0,0,0,1,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
16450,24.5,-73.978322,40.78301,-73.992795,40.72002,4.417630898397178,1,11,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
10368,3.5,-74.010212,40.719835,-74.014432,40.717918,0.25764323932593397,1,27,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0
21716,10.5,-73.946032,40.773152,-73.972622,40.75947,1.6822010039569906,1,29,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
66778,7.0,-73.95497,40.76908,-73.95668,40.780702,0.8079729719023354,1,14,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
15358,5.5,-73.982265,40.771395,-73.972157,40.763617,0.7540469962232504,1,4,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
23500,10.0,-73.990472,40.737202,-74.000985,40.718865,1.3813798820996035,2,17,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
20078,11.5,-73.975016,40.756117,-73.991644,40.749127,0.9953451288144971,1,8,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
35159,18.0,-73.98108,40.733945,-73.988617,40.688397,3.1717264906145113,3,26,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0
15215,7.0,-73.988475,40.736857,-74.004245,40.742472,0.9121865365624551,6,27,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
46903,14.0,-73.984172,40.752527,-73.999267,40.720077,2.3772813029405184,1,21,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
21266,26.0,-73.862817,40.769242,-73.973767,40.756381,5.8739131190813865,1,6,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,1,0,0,0
13650,11.5,-73.969252,40.764522,-73.995462,40.749072,1.7381820145052949,6,1,1,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
35382,7.5,-73.988164,40.756714,-73.990473,40.737884,1.3066311183460142,1,15,0,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
25058,4.5,-73.978024,40.725184,-73.98452,40.732173,0.5906549511534493,2,31,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
24517,5.5,-73.953065,40.786008,-73.955445,40.774336,0.8160148124679104,1,1,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
68097,5.5,-73.966976,40.769891,-73.974095,40.76244,0.6354673256994283,1,3,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
9064,6.5,-73.98131,40.775743,-73.97518,40.761233,1.0526120372100258,1,9,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
29768,16.0,-73.949922,40.787245,-73.980865,40.744787,3.3507908432809734,1,23,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
56491,5.0,-74.017127,40.707225,-74.010877,40.710865,0.4128027664543742,6,20,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0
48034,12.0,-73.995823,40.738757,-73.963406,40.774351,2.9877679244680624,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13694,9.5,-73.975657,40.75773,-73.967849,40.762988,0.5467716591118141,1,30,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67131,5.0,-73.944587,40.794652,-73.94406,40.799572,0.341055393832576,1,15,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
15002,10.0,-73.991532,40.744004,-73.98117,40.760867,1.2851691798781872,1,8,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
41443,5.5,-73.956347,40.771465,-73.961676,40.779542,0.6238462812667301,1,2,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
53604,12.0,-74.008683,40.719425,-73.991983,40.749053,2.225999251907494,2,12,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,1,0,0
10716,8.0,-73.969493,40.766538,-73.968273,40.786797,1.4012182885311233,1,28,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
55504,11.0,-73.99691,40.742267,-73.982937,40.755002,1.144193482321735,5,30,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
2763,8.0,-73.977305,40.746322,-73.996302,40.74275,1.0246053238275825,2,1,1,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
47914,40.3,-73.869608,40.769733,-73.991377,40.740722,6.681008156223888,1,29,0,0,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0
